substans	conceptid
dolasetronmesylat	108422002
Dolicholkinase	58644005
Dolichyl-diphosphooligosaccharid-proteinglycotransferase	37881001
Dolichyl-phosphat-mannose-proteinmannosyltransferase	14228001
Dolichyl-phosphat-mannosyltransferase	131003
Dolichyl-phosphatxylosyltransferase	17178003
dolichylphosphat-alpha-N-acetylglucosaminyltransferase	47245006
Dolichylphosphat-beta-glucosyltransferase	84024002
Dolichylphosphatase	60740008
dolichylphosphatmannoseglycolipid-alpha-mannosyltransferase	63842008
Dolichylxylosylphosphatproteinxylosyltransferase	84616008
Domiphen	387295005
Domiphenbromid	396034008
Domperidon	387181004
Domperidonmaleat	384972001
donepezil	386855006
donepezilhydrochlorid	386856007
dopa-decarboxylase-inhibitor	418795002
dopamin	412383006
dopaminagonist	418222008
Dopaminhydrochlorid	16257000
dopexamin	419490003
Dopexaminhydrochlorid	396035009
dornase alfa	386882003
dorzolamid	373447009
dorzolamidhydrochlorid	126154004
dosulepin	414047005
dothiepinhydrochlorid	396037001
Doxacurium	372496007
Doxacuriumchlorid	108459001
Doxapram	373339005
Doxapramhydrochlorid	84748003
Doxazosin	372508002
doxazosinmesylat	108557002
Doxepin	372587005
Doxepinhydrochlorid	85037008
doxercalciferol	116094003
Doxorubicin	372817009
Doxorubicinhydrochlorid	90875009
Doxycyclin	372478003
Doxycyclincalcium	63559007
Doxycyclinhyclat	71417000
Doxycyclinmonohydrat	81508005
Doxylamin	44068004
Doxylaminsuccinat	6054001
drik bestående af fortyndet presset frugt	226489006
drik bestående af presset frugt	226488003
drikkevarer	226465004
Drimaren brilliantgul	255723001
dronabinol	386846008
Droperidol	387146001
drospirenon	410919000
drostanolon	420633004
drostanolonpropionat	417263004
drotrecogin alfa	385564000
Drotrecogin alfa, aktiveret	416468004
droxidopa	426390004
dTDP-4-dehydrorhamnose 3,5-epimerase	36130002
dTDP-6-deoxy-L-talosedehydrogenase	42885000
dTDP4-amino-4,6-dideoxy-D-glucoseaminotransferase	87926008
dTDP4-amino-4,6-dideoxygalaktoseaminotransferase	11587008
dTDP4-dehydrorhamnosereductase	7280004
dTDPdihydrostreptosestreptidin-6-phosphatdihydrostreptosyltransferase	57562006
dTDPgalactosedehydrogenase	91205007
dTDPglucose-4,6-dehydratase	46066002
dTMP-kinase	88709005
duftstofblanding	255846009
duftstofserie	256025009
duloxetin	407032004
duloxetinhydrochlorid	426892003
Duodenalsaft	54024007
durraaspartatproteinase	83814001
dutasterid	385572003
dUTP-pyrophosphatase	40424000
Dyclonin	23564005
Dycloninhydrochlorid	57164003
Dydrogesteron	126093005
Dynein-ATPase	89152006
dynorphin	26277008
dyreekskrementer	272168005
E-vitamin	37237003
Ecdyson 20-monooxygenase	36197002
Ecdysonoxidase	70800008
Ecgonin	373563003
echinaceaekstrakt	412177003
echinocandin	373570003
Echis carnatus-prothrombinaktiverende proteinase	82604001
echothiophat	387339003
echothiophatiodid	387073002
Econazol	373471002
Econazolnitrat	73827006
eculizumab	427429004
eddikesyre	2869004
Eddikesyre og derivater	301809005
Edetat	372628006
Edetatdinatrium	387418006
edetattrinatrium	396038006
Edrophonium	373342004
Edrophoniumchlorid	11504003
efalizumab	407005009
efavirenz	387001004
Eflornithin	372533004
Eflornithinhydrochlorid	108716007
eksogene hormoner	264306003
ekspektorans	372849009
ekspektorat	45710003
Ekssudat	247450001
Eksterne koagulationssystem	116724000
Ekstracellulært materiale	43314008
ekstracellulært Penicillium notatum-proteinase	38747001
Ekstracellulærvæske	55450009
ekstraherbart nukleært antistof	116761009
ekstrakorporalt blod	32932008
ekstrakt af baldrianrod	427339006
ekstrakt af citrus aurantium	418547009
ekstravaskulært blod	2522002
ektopisk ACTH	264303006
ektopisk antidiuretisk hormon	255748003
ektopisk choriongonadotropin-sekret	103062007
ektopisk produktion af endokrint stof i thymus	73842009
Elektrolyt	86355000
elektrolytanionmiddel	418365007
elektrolytmiddel	51644004
elektrolytter til intravenøs ernæring	427410005
elektrolyttilskud	373501003
eletriptan	410843003
eletriptanhydrobromid	425436002
Eluat	385597004
emedastin	372551003
emedastindifumarat	108847009
emepronium	421158004
Emeproniumbromid	398715005
emetikum	372845003
Emetin	373466009
emetinhydrochlorid	12290003
emission fra koksovn	65644009
emtricitabin	404856006
Emylcamat	73076001
Enalapril	372658000
Enalaprilat	48052001
Enalaprilmaleat	387165009
Encainid	372749000
Encainidhydrochlorid	81017004
Endo-1,3(4)-beta-glucanase	33404002
Endo-1,4-beta-xylanase	77200000
Endogalactosaminidase	19814003
Endokrint antistof	259877003
Endopeptidase	130206000
Endopolyphosphatase	22092004
Endorphin	53682000
endothelinreceptorantagonist	385561008
Enfluran	387176008
enfuvirtid	409127007
enkelt antigen difterivaccine	418773001
enkeltkædet urokinaselignende plasminogenaktivator	53856007
enkephalin	61299002
enolase	25089008
Enoxacin	387550004
enoxaparin	372562003
enoxaparinnatrium	108983001
Enoximon	396042009
enoyl-[acylbærerprotein]-reductase (NADH)	17644008
enoyl-[acylbærerprotein]-reductase (NADPH)	48931006
Enoyl-CoA-hydratase	87504000
Enrofloxacin	96080008
entacapon	387018000
Entamoeba histolytica-antistof	120759008
entecavir	416644000
Enterobacterribonuclease	63281003
enterogastron	37756007
enterogastron	83667004
enteroglucagon	112118000
Enteropeptidase	4091009
Enterotoxin	116554007
entsulfon	35257000
Enzym	90668006
enzyminhibitor	407312007
enzyminhibitorprotein	304380002
enzymmiddel	373459008
eosin	256012001
Eosinophilocytkationprotein	115482007
Ephedrin	387358007
Ephedrindehydrogenase	90872007
ephedrinhydrochlorid	387327006
ephedrinsulfat	76525000
epiandrosteron	103045002
Epicillin	34983009
epidermal vækstfaktor	259616001
epidermal vækstfaktorreceptor-inhibitor	409402009
Epimerase	130943009
epinastin	407068009
epinastinhydrochlorid	427671005
epinephrinacetat	96254001
Epinephrinbitartrat	126134000
Epinephrinhydrochlorid	50685004
epinephrylborat	126133006
epirubicin	417916005
Epirubicinhydrochlorid	116108007
eplerenon	407010008
Epoetin alfa	386947003
Epoetin beta	396043004
Epoprostenol	372513003
Epoprostenolnatrium	108594006
Epoxidhydrolase	3610002
epoxyacrylat	256132003
eprosartan	396044005
eprosartanmesylat	129488003
epsilon-tungkæde	259807002
epsiprantel	96132007
Epstein-Barr-virus-antistof	120665004
Epstein-Barr-viruscapsidantistof	116869000
eptifibatid	386998009
erdostein	426292005
ergolinderivat	419614002
Ergometrin	126071000
Ergometrinmaleat	126072007
ergosterol	116934003
ergotalkaloid	32824001
Ergotamin	395975005
Ergotamintartrat	396046007
ergotoxin	86988001
erhvervet dysfibrinogen	116182005
Eritrityltetranitrat	62368002
erlotinib	414123001
erlotinibhydrochlorid	426686007
Ernæringstilskud	373453009
ertapenem	396346003
ertapenemnatrium	385573008
Erwinia asparaginase	370893003
Erythritolkinase	13501003
erythro-3-hydroxyaspartatdehydratase	80992003
erythrocytblodkomponent	418525009
Erythromycin	372694001
Erythromycinestolat	10270000
Erythromycinethylsuccinat	12578001
Erythromycingluceptat	83981000
Erythromycinlactobionat	698006
erythromycinphosphat	96032005
Erythromycinstearat	39152007
Erythropoietin	83042003
erythrose	41441005
erythrosin B-farvning	7434003
Erythrulosereductase	83701005
Erytrocytantigen	121009003
Erytrocytantistof	120930001
Erytrocytenzym	259704001
Escherichia coli asparaginase	370969007
escin	83055002
Escitalopram	400447003
escitalopramoxalat	412384000
Esmolol	372847006
Esmololhydrochlorid	35318005
esomeprazol	396047003
esomeprazolmagnesium	129489006
esomeprazolnatrium	426956003
Essentiel aminosyre	112000000
Estazolam	96235001
Ester	45120003
Esterase	130196001
Esterificeret fedtsyre	102703002
esterificeret østrogen	126099009
Estradiol	126172005
estradiol og derivater	304276009
estradiolacetat	414140005
Estradiolbenzoat	96349008
estradiolcypionat	109028003
estradiolhemihydrat	116070003
Estradiolvalerat	96350008
Estramustin	386909008
estramustinphosphat	326745006
Estramustinphosphatnatrium	108769008
estran	126088007
Estriol	73723004
estrogen	41598000
Estron	51775003
Estronsulfat	115502007
Estronsulfotransferase	52360006
eszopiclon	409420000
etacrynatnatrium	75341007
etacrynsyre	373536004
Etafedrin	56389005
etamsylat	396048008
etanercept	387045004
etazocin	90344009
Ethambutol	387129004
ethambutolhydrochlorid	26346008
ethamivan	387452009
ethamoxytriphetol	96377004
Ethanolamin	115589000
Ethanolaminammoniaklyase	71391002
Ethanolaminderivatantihistamin	373248002
Ethanolaminkinase	85877001
ethanolaminoleat	386974002
Ethanolaminoxidase	78404009
Ethanolaminphosphatcytidylyltransferase	76297000
ethanolaminphosphatphospholyase	57679009
Ethaverin	49451008
Ethchlorvynol	111126006
ether	3601005
Ethinamat	54717003
Ethinylestradiol	126097006
ethiodiseret olie	109224005
Ethionamid	32800009
Ethisteron	126094004
ethoglucid	419766000
Ethoheptazin	64940005
ethopabat	96147003
Ethopropazinhydrochlorid	83309005
Ethosuximid	387244008
Ethotoin	64463006
ethoxyquin	53777001
ethoxyzolamid	63203003
ethyl-4-bis-(hydroxypropyl)-1-aminobenzoat	5826002
ethylacrylat	28021008
ethylalkohol	419442005
Ethylbiscoumacetat	51739000
ethylen	53246002
ethylen-thiourinstof	256153007
Ethylendiamin	255763000
Ethylendiaminderivatantihistamin	373709003
Ethylendiamindihydrochlorid	255847000
ethylendiamintetraeddikesyredinatriumdihydrat	255891000
ethyleneurea/melamin-formaldehyd (Fixapret AC)	256207005
ethylenglycol	81886002
ethylenglycoldimethacrylat	255916005
ethylenoxid	14006006
Ethylestrenol	126170002
ethylkviksølvphosphat	82224005
Ethylmalonat	115382008
ethylmethacrylat	255915009
ethylmorphin	74905005
ethylmorphinhydrochlorid	427021006
Ethylnicotinamid	103072005
ethylnoradrenalin	108608005
ethylnoradrenalinhydrochlorid	108609002
ethylphosphat	84987009
ethynodiol	420879007
ethynodioldiacetat	126105006
Etidocain	88485001
Etidocainhydrochlorid	4043008
Etidronat	372908005
Etidronatdinatrium	387581008
etidronsyre	420702005
Etilefrin	96255000
Etiocholanolon	67906003
etioporphyrin	89829009
Etodolac	386860005
Etomidat	387218008
etonogestrel	396050000
Etoposid	387316009
etoposidphosphat	426891005
etoricoxib	409134009
etorphin	96188003
etorphinhydrochlorid	96189006
Etretinat	386937001
eucatropin	81458001
eugenol	255924000
Euphorbain	3300001
eusolex 8020	256178006
Euxyl K 400	255892007
exemestan	387017005
exenatid	416859008
exo-poly-alpha-galacturonosidase	17577004
Exodeoxyribonuclease (fag SP>3<-fremkaldt)	37892000
Exodeoxyribonuclease (lambdafremkaldt)	74794008
exophthalmusfrembringende stof	85459004
Exopolygalakturonatlyase	2883002
Exopolyphosphatase	6924008
Exoribonuclease H	82246002
ezetimib	409149001
FAD-pyrophosphatase	72186005
faktor I	259790000
faktor IX-antistof	36020009
faktor IX-kompleks-præparat	54144004
faktor V-antistof	22635004
faktor VII-antistof	82937001
faktor VIII-antistof	58730008
faktor VIIIc	259736008
faktor VIIIc-inhibitor	259746005
faktor X-antistof	10955007
faktor XI-antistof	83068005
faktor XII-antistof	36712003
faktor XIII-antistof	2680002
Famciclovir	387557001
Famotidin	387211002
farmaceutisk base eller inaktivt middel	418297009
farmaceutisk cocain	417877006
farmaceutisk smøremiddel	417956007
farmaceutisk væske eller opløsningsmiddel	418804003
Farnesyl-difosfatfarnesyltransferase	13230006
Farnesyl-diphosphatkinase	20832006
Farnesyltranstransferase	45537003
farvefremkaldende kemikalie	255757009
farvefremkalder CD 1	256063001
farvefremkalder CD 2	256064007
farvefremkalder CD 3	256065008
farvefremkalder CD 32	256066009
farvefremkalder CD 4	256067000
farvefremkalder CD 60	256068005
Farvemiddel	397165007
Farvestof	61789006
Fasciola hepatica-antistof	120787004
Fast brændsel	224764003
fast olie	77014007
Fast stof	78910004
febantel	96133002
febrifugin	96156006
fedt til intravenøs ernæring	427524006
fedtacyl-CoA-synthase	77504008
fedtemulsion	47413004
Fedtopløseligt vitamin	35733004
Fedtsyre	31979005
Fedtsyre-methyltransferase	6172005
fedtsyreperoxidase	55900005
fedtsyresynthase	62776002
Felbamat	96194006
Felbinac	396051001
Felodipin	386863007
Felypressin	395943007
Fenbendazol	96134008
Fenbufen	396052008
Fencamfamin	96249005
Fencholdehydrogenase	112005005
Fenetyllin	96241008
Fenfluramin	387451002
Fenfluraminhydrochlorid	387262004
Fenofibrat	386879008
Fenoldopam	108590002
Fenoldopammesylat	108591003
Fenoprofen	373525006
Fenoprofencalcium	77353007
Fenoterol	395976006
Fenoterolhydrobromid	396053003
Fenproporex	96242001
fenprostalen	96353005
Fentanyl	373492002
Fentanylcitrat	29190006
fenthion	96135009
Fenticlor	256223005
fenticonazol	419234006
Fenticonazolnitrat	396054009
fenylalanin (histidin)-aminotransferase	9900004
fenylalanin-4-monooxygenase	9923001
Ferredoxin-NAD^+^-reductase	64699007
Ferredoxin-NADP^+^-reductase	112019005
Ferredoxinnitritreductase	58656006
ferriammoniumcitrat	396055005
ferricytochrom c-reductase	72444007
ferripyrophosphat	27594003
ferrisubsulfat	5477001
Ferritin	32789000
ferrocarbonat	55540005
Ferrochelatase	57960008
ferrochlorid	76617007
Ferrocholinat	54508000
ferrofumarat	387289009
ferrogluconat	387147005
ferroglycinsulphat	396058007
ferrophosphat	419846004
ferrosuccinat	419213004
ferrosulfat	387402000
Ferroxidase	76269006
ferskvandskvabbelevertran	126077001
ferucarbotran	421091005
ferumoxid	412390001
ferumoxsil	417534001
fexofenadin	372522002
fexofenadinhydrochlorid	108653007
fiber	400293002
Fibrin	113361004
Fibrin OG/ELLER fibrinogenprodukt	106206007
fibrin, opløseligt	103237002
Fibrinmonomer	79127004
fibrinnedbrydningsprodukt	89086000
fibrinnedbrydningsprodukt, D-fragment	45084007
fibrinnedbrydningsprodukt, E-fragment	60714002
fibrinnedbrydningsprodukt, første derivat	47691008
fibrinnedbrydningsprodukt, lille peptid	57037002
fibrinogen Adelaide	17991003
fibrinogen Alba/Genève	51379007
fibrinogen Almeria	9457002
fibrinogen Amsterdam	34120009
fibrinogen Argenteuil	51076005
fibrinogen Awaji	63984004
fibrinogen Baltimore I	87930006
fibrinogen Baltimore II	112204003
fibrinogen Baltimore IV	73029005
fibrinogen Barcelona I	90404003
fibrinogen Bergamo I	21028006
fibrinogen Bergamo II	20495002
fibrinogen Bergamo III	25886000
fibrinogen Bern I	71459004
fibrinogen Bern II	58804001
fibrinogen Bethesda I	7549008
fibrinogen Bethesda II	2212007
fibrinogen Bethesda III	23862004
fibrinogen Bicêtre	69705000
fibrinogen Birmingham	22250002
fibrinogen Bondy	68399006
fibrinogen Buenos Aires I	17614005
fibrinogen Buenos Aires II	7084003
fibrinogen Caracas	3672002
fibrinogen Chapel Hill I	61813008
fibrinogen Chapel Hill II	51803002
fibrinogen Chapel Hill III	91577004
fibrinogen Charlottesville	82850001
fibrinogen Christchurch II	20686000
fibrinogen Cleveland I	22496008
fibrinogen Cleveland II	31990000
fibrinogen Copenhagen	42145009
fibrinogen Detroit	21246007
fibrinogen Dusard	3693004
fibrinogen Freiberg	36022001
fibrinogen Genova I	58910000
fibrinogen Giessen I	56352007
fibrinogen Giessen II	47218005
fibrinogen Giessen III	64436005
fibrinogen Grand Rapids	10682002
fibrinogen Hannover	37994000
fibrinogen Homberg I	79193005
fibrinogen Homberg II	74700009
fibrinogen Homberg III	56328000
fibrinogen Houston	17942009
fibrinogen Iowa City	112205002
fibrinogen Kawaguchi	1171004
fibrinogen Kyoto	47247003
fibrinogen Leuven	78825000
fibrinogen Lille	83280005
fibrinogen London I	15895007
fibrinogen London II	73461002
fibrinogen London III	10109009
fibrinogen London IV	76320006
fibrinogen Los Angeles	84361000
fibrinogen Louisville	81273003
fibrinogen Madrid I	1244009
fibrinogen Madrid II	112206001
fibrinogen Malmoe	50706005
fibrinogen Manchester	47336007
fibrinogen Marburg	60808000
fibrinogen Marseilles	66741001
fibrinogen Metz	84536004
fibrinogen Milano I	86320002
fibrinogen Milano II	59549002
fibrinogen Montreal I	54228000
fibrinogen Montreal II	6495008
fibrinogen Munich I	76506003
fibrinogen Munich II	65465008
fibrinogen Nagoya	34070005
fibrinogen Nancy	36953002
fibrinogen New Orleans I	44624002
fibrinogen New Orleans II	78003007
fibrinogen New York I	48132000
fibrinogen New York II	4423008
fibrinogen New York III	9676008
fibrinogen New York IV	18852007
fibrinogen Nijmegen	77582009
fibrinogen Oslo I	62384001
fibrinogen Oslo II	2029004
fibrinogen Oslo III	30848000
fibrinogen Oslo IV	32281001
fibrinogen Pamplona	19046002
fibrinogen Paris I	37951005
fibrinogen Paris II	60924003
fibrinogen Paris III	15901005
fibrinogen Paris IV	88730001
fibrinogen Parma	66472001
fibrinogen Petoskey	44469001
fibrinogen Philadelphia	58624004
fibrinogen Poitiers	9174005
fibrinogen Pontoise	9271007
fibrinogen Quebec I	57064001
fibrinogen Quebec II	18143001
fibrinogen Rouen	37365003
fibrinogen San Francisco	32898006
fibrinogen San Juan	363000
fibrinogen Seattle I	3225007
fibrinogen Seattle II	14349002
fibrinogen St. Louis	35473009
fibrinogen Stony Brook	65509001
fibrinogen Sydney I	33642003
fibrinogen Sydney II	4188007
fibrinogen Tokyo I	19012003
fibrinogen Tokyo II	336001
fibrinogen Torino	36167005
fibrinogen Troyes	47714006
fibrinogen Valencia	59163000
fibrinogen Vancouver	76002009
fibrinogen Versailles	24435008
fibrinogen Vicenza	17932007
fibrinogen Wien	10471003
