drugid	drugname	substans	conceptid
28101758295	Vancomycin "Hospira"	VANCOMYCINHYDROCHLORID	66509009
28103534503	Ramipril "HEXAL"	RAMIPRIL	386872004
28101687694	Granocyte	LENOGRASTIM	395767008
28103202300	Nutriflex Plus	Valin	72840006
28103657204	Inegy	EZETIMIB	409149001
28101887797	Nasonex	Mometasonfuroat	395802006
28101169483	Emla	LIDOCAIN	387480006
28103248501	Oliclinomel N6-900E	Tryptophan	54821000
28100625573	Visine Visiclear	Tetryzolinhydrochlorid	50969006
28103041598	Trileptal	OXCARBAZEPIN	387025007
28101773695	Clinimix N17G35E	Valin	72840006
28103440002	Stalevo	LEVODOPA	387086006
28101527892	Arthrotec	DICLOFENACNATRIUM	62039007
28103792305	Plasmalyte	NATRIUMGLUCONAT	412309007
28103202300	Nutriflex Plus	Natriumhydroxid	23423003
28103881306	Pulmicort Turbuhaler	BUDESONID	395726003
28103800605	Androcur	CYPROTERONACETAT	126120000
28100107155	Benylan	DIPHENHYDRAMINHYDROCHLORID	19510001
28104732010	Diprofos Depot	BETAMETHASONDIPROPIONAT	88736007
28104038106	Levodopa/Benserazid "Teva"	LEVODOPA	387086006
28101226585	Selo-zok	METOPROLOLSUCCINAT	412432007
28103249501	MicardisPlus	TELMISARTAN	387069000
28101377589	Marvelon 28	DESOGESTREL	126108008
28104739110	Duagen	DUTASTERID	385572003
28101359689	Targocid	TEICOPLANIN	387529008
28104488809	Temomedac	TEMOZOLOMID	387009002
28101138083	Mitomycin "Medac"	MITOMYCIN	387331000
28103088399	Kabiven	Tyrosin	27378009
28100973778	Zinacef	CEFUROXIMNATRIUM	48753004
28101084381	Canesten	CLOTRIMAZOL	387325003
28100737676	Natriumklorid Isotonisk "DAK"	NATRIUMCHLORID	387390002
28103649304	Atacand	CANDESARTANCILEXETIL	386878000
28101957697	Imoclone	ZOPICLON	395929002
28103149400	Kabiven Perifer	Isoleucin	14971004
28103038798	Seretide	SALMETEROLXINAFOAT	108606009
28103117799	NutrinealPD41.1%Amin Ac C-Flex	Tyrosin	27378009
28103863705	Canesten	CLOTRIMAZOL	387325003
28103480403	StructoKabiven	Phenylalanin	63004003
28101133983	Vamin 18 g N/l Elektrolytfri	Threonin	52736009
28104059406	Lamotrigin "BMM Pharma"	LAMOTRIGIN	387562000
28103308201	bicaVera 4,25% Glucose	NATRIUMCHLORID	387390002
28104548909	Skinoren	Azelainsyre	386936005
28103320601	Ramipril/hydrochlorthiaz. "1A"	HYDROCHLORTHIAZID	387525002
28103296001	Zeldox	ZIPRASIDONHYDROCHLORID	129479007
28100925773	Ludiomil	MAPROTILINHYDROCHLORID	10424009
28103074199	Mifegyne	MIFEPRISTON	395796009
28103202400	Nutriflex Special	Threonin	52736009
28104210807	Topiramat "Orion"	TOPIRAMAT	386844006
28101671694	Palladon	HYDROMORPHONHYDROCHLORID	387485001
28101848596	Prednisolon "DLF"	PREDNISOLON	116601002
28103202200	Nutriflex Peri	Argininglutamat	14139007
28104351408	Adcirca	TADALAFIL	407111005
28103775405	Mixamin Glucos 120 mg/ml	Leucin	83797003
28103626204	StructoKabiven Perifer	Valin	72840006
28101306387	Myonil	DILTIAZEMHYDROCHLORID	12218006
28100272558	Glycifer	FERROSULFAT	387402000
28104141407	Milna	GESTODEN	395945000
28104524209	Rispolept Consta	RISPERIDON	386840002
28103451802	Carvedilol "HEXAL"	CARVEDILOL	386870007
28103054498	Pinex Junior	PARACETAMOL	387517004
28103466703	Physioneal 40 Glucose Clear-F	NATRIUMHYDROGENCARBONAT	387319002
28104054106	Dalacin C	CLINDAMYCINHYDROCHLORID	63084001
28104434208	Cliovelle	NORETHISTERONACETAT	126104005
28103076299	Xeloda	CAPECITABIN	386906001
28104056106	Levocetirizindihydrochl."Teva"	Levocetirizindihydrochlorid	425461004
28103391202	Dolol Retard UNO	TRAMADOLHYDROCHLORID	108505002
28103865405	Tapin	PRILOCAIN	387107003
28103577503	Carvedilol "PCD"	CARVEDILOL	386870007
28101185584	Sparkal	HYDROCHLORTHIAZID	387525002
28103454402	Physioneal 35 Glucose Clear-F	MAGNESIUMCHLORIDHEXAHYDRAT	116128006
28103543103	Glimepirid "Sandoz"	GLIMEPIRID	386966003
28101556893	Iomeron	IOMEPROL	395753004
28101036079	Dermovat	Clobetasolpropionat	32197004
28101219685	Cardil	DILTIAZEMHYDROCHLORID	12218006
28103416702	Felodipin "HEXAL"	FELODIPIN	386863007
28104450408	Losartanka./HClthiazid "Krka"	HYDROCHLORTHIAZID	387525002
28104053006	Detrusitol Retard	TOLTERODINTARTRAT	386971005
28100965264	Betnovat	BETAMETHASONVALERAT	396005002
28103846605	Accusol 35	NATRIUMCHLORID	387390002
28101697094	Centyl Mite med Kaliumklorid	KALIUMCHLORID	8631001
28103393502	Lisinopril/hydrochlorthiaz. RP	HYDROCHLORTHIAZID	387525002
28104242307	Prostazosin	ALFUZOSINHYDROCHLORID	395725004
28104591309	Sumavel Dosepro	SUMATRIPTANSUCCINAT	96215002
28100911976	Lomustine "Medac"	LOMUSTIN	387227009
28103605403	Vivelle Dot	ESTRADIOLHEMIHYDRAT	116070003
28104101807	Simvastatin "Teva"	SIMVASTATIN	387584000
28103480503	StructoKabiven Elektrolytfri	Tyrosin	27378009
28103842705	Vreya	CYPROTERONACETAT	126120000
28101477691	Trevina	ESTRADIOLVALERAT	96350008
28103925806	Imodium Plus	LOPERAMIDHYDROCHLORID	57574005
28103729404	Enalapril-Hydrochlorthiaz.Krka	ENALAPRILMALEAT	387165009
28104371308	SmofKabiven Perifer	Valin	72840006
28101173483	Nizoral	KETOCONAZOL	387216007
28101836396	Imigran	SUMATRIPTAN	395892000
28103787104	Aranesp	DARBEPOETIN ALFA	385608005
28101754695	Betoptic S	BETAXOLOLHYDROCHLORID	387195001
28101322288	Bonyl	NAPROXEN	372588000
28101354989	Zavedos	IDARUBICINHYDROCHLORID	108788001
28103220901	Fungizone	AMPHOTERICIN B	77703004
28104628810	Frusamil	FUROSEMID	387475002
28101688294	Amaryl	GLIMEPIRID	386966003
28101688494	Amaryl	GLIMEPIRID	386966003
28103513203	Physioneal 35 Glucose 1,36%w/v	MAGNESIUMCHLORIDHEXAHYDRAT	116128006
28103946106	Medikinet CR	METHYLPHENIDATHYDROCHLORID	42163009
28104237107	Epirubicin "Actavis"	EPIRUBICINHYDROCHLORID	116108007
28103513303	Physioneal 35 Glucose 2,27%w/v	NATRIUMCHLORID	387390002
28104540109	Olimel N7E	GLYCIN	15331006
28103537603	Fluoxetin "Orifarm"	FLUOXETINHYDROCHLORID	75115009
28104130807	Ipramol Steri-Neb	SALBUTAMOLSULFAT	48474002
28101421390	Alprazolam "Pfizer"	ALPRAZOLAM	386983007
28100724176	Kloramfenikol "DAK"	CHLORAMPHENICOL	372777009
28104540009	Olimel N5E	Tyrosin	27378009
28104224207	Mirtazapin "Bluefish"	MIRTAZAPIN	386847004
28101133983	Vamin 18 g N/l Elektrolytfri	Valin	72840006
28103970106	Dehydrobenzperidol	Droperidol	387146001
28103149400	Kabiven Perifer	Tryptophan	54821000
28101000672	Lioresal	BACLOFEN	387342009
28101275086	Furix	FUROSEMID	387475002
28101307887	Zinnat	CEFUROXIMAXETIL	89678001
28101568193	Isoptin Retard	VERAPAMILHYDROCHLORID	14340003
28101410990	Vibradox	DOXYCYCLINMONOHYDRAT	81508005
28104541909	Geodon	ZIPRASIDONHYDROCHLORID	129479007
28101440691	Corodil	ENALAPRILMALEAT	387165009
28103851705	Mirtazapin "Teva"	MIRTAZAPIN	386847004
28103887306	Orencia	Abatacept	421777009
28101446191	Berodual	FENOTEROLHYDROBROMID	396053003
28103202400	Nutriflex Special	METHIONIN	70288006
28104648510	ReoPro	ABCIXIMAB	386951001
28104838211	Minirin	DESMOPRESSIN	126189002
28101715494	Clarinase	LORATADIN	386884002
28101495492	Atenodan	ATENOLOL	387506000
28100651774	Lexotan	BROMAZEPAM	387571009
28104232007	Concerta	METHYLPHENIDATHYDROCHLORID	42163009
28101837096	Requip	ROPINIROLHYDROCHLORID	108474004
28104591509	Detrusitol Retard	TOLTERODINTARTRAT	386971005
28104524009	Rispolept Consta	RISPERIDON	386840002
28100123253	Marcoumar	PHENPROCOUMON	59488002
28103775305	Mixamin Glucos 200 mg/ml	ALANIN	58753009
28104614109	Mestinon	PYRIDOSTIGMINBROMID	34915005
28101839896	Rebif	Interferon Beta-1a	386902004
28103365002	Dynastat	PARECOXIB	409135005
28103996006	Granisetron "BMM Pharma"	GRANISETRONHYDROCHLORID	108425000
28101042380	Aminoplasmal	Arginin	52625008
28103542003	Verapamil "HEXAL"	VERAPAMILHYDROCHLORID	14340003
28100161255	Konakion Novum	PHYTOMENADION	66656000
28103637704	Duodopa	CARBIDOPA	73579000
28103775305	Mixamin Glucos 200 mg/ml	Isoleucin	14971004
28101014279	Brentan	MICONAZOL	372738006
28103202200	Nutriflex Peri	GLYCIN	15331006
28101866396	Apydan	OXCARBAZEPIN	387025007
28103982106	Abstral	FENTANYLCITRAT	29190006
28103961806	Trandolapril "Arrow"	TRANDOLAPRIL	386871006
28103846805	Accusol 35 Kalium 4 mmol/l	KALIUMCHLORID	8631001
28104288008	Phoxilium	NATRIUMCHLORID	387390002
28103231101	Xalcom	TIMOLOLMALEAT	75359005
28103480403	StructoKabiven	Isoleucin	14971004
28101058280	Allopurinol "DAK"	ALLOPURINOL	387135004
28101034279	Brentan	MICONAZOLNITRAT	60727003
28101317687	Pamol	PARACETAMOL	387517004
28101913697	Ketesse	DEXKETOPROFENTROMETAMOL	427618005
28101041080	Heparin "Leo"	Heparinnatrium	50045009
28103003798	Zeffix	LAMIVUDIN	386897000
28103068599	Relenza	Zanamivir	387010007
28103491703	Lyrica	Pregabalin	415160008
28103158700	Yasmin	Ethinylestradiol	126097006
28103011298	Adalat Oros	NIFEDIPIN	387490003
28101100182	Propranolol "DAK"	PROPRANOLOLHYDROCHLORID	65088001
28103808205	Flumazenil "Fresenius Kabi"	FLUMAZENIL	387575000
28104082307	Movicol Junior Neutral	NATRIUMCHLORID	387390002
28104540009	Olimel N5E	Valin	72840006
28104540009	Olimel N5E	Tryptophan	54821000
28103202200	Nutriflex Peri	KALIUMHYDROXID	34763001
28103080599	Ciflox	HYDROCORTISON	396458002
28104249207	Ondansetron "Bluefish"	ONDANSETRON	372487007
28101170383	Clotrason	CLOTRIMAZOL	387325003
28103534403	Ramipril "HEXAL"	RAMIPRIL	386872004
28103457102	Prismasol 2 mmol/l kalium	MAGNESIUMCHLORIDHEXAHYDRAT	116128006
28101545393	Durogesic	FENTANYL	373492002
28103310001	Migard	Frovatriptan	411990007
28103715704	Granisetron "Actavis"	GRANISETRONHYDROCHLORID	108425000
28104506909	Norditropin Flexpro	SOMATROPIN	395883003
28101722594	Eposid	ETOPOSID	387316009
28101301687	Hexanurat	ALLOPURINOL	387135004
28103427602	Ramipril "Actavis"	RAMIPRIL	386872004
28101335088	Tenidon Mite	ATENOLOL	387506000
28103287001	Remeron Smelt	MIRTAZAPIN	386847004
28104041806	Relifex	NABUMETON	386859000
28100985178	Atamir	PENICILLAMIN	387235007
28103596703	Citalopram "PCD"	CITALOPRAMHYDROBROMID	116521005
28100697276	Vitalipid Infant	PHYTOMENADION	66656000
28104205307	Penomax	Pivmecillinamhydrochlorid	323782007
28103038798	Seretide	FLUTICASONPROPIONAT	396064000
28103117799	NutrinealPD41.1%Amin Ac C-Flex	Phenylalanin	63004003
28104433608	Tibolon "Orifarm"	TIBOLON	395903002
28103686704	Milligest	GESTODEN	395945000
28104065906	Mucolysin	ACETYLCYSTEIN	387440002
28104540409	Olimel N9	Lysin	75799006
28104588209	Seretide Diskus	SALMETEROLXINAFOAT	108606009
28101172883	Emthexate	METHOTREXAT	387381009
28101431491	Rhinocort Turbuhaler	BUDESONID	395726003
28101403590	Lomir Retard	ISRADIPIN	386862002
28104255607	Bicalutamid "Bluefish"	BICALUTAMID	386908000
28104184407	Fluconazol "B. Braun"	FLUCONAZOL	387174006
28101828996	Ultiva	REMIFENTANILHYDROCHLORID	108376001
28104727310	Marcoumar	PHENPROCOUMON	59488002
28100105055	Inotyol	Ichthammol	387136003
28103441302	Budesonid "Arrow"	BUDESONID	395726003
28104394808	Gestodilat	GESTODEN	395945000
28101844496	Diprosalic	SALICYLSYRE	387253001
28103733804	Sertralin "KRKA"	SERTRALINHYDROCHLORID	96211006
28100993371	Mydriacyl	Tropicamid	387526001
28103552303	Bisoprolol "Stada"	BISOPROLOLFUMARAT	386869006
28101328288	Proleukin	ALDESLEUKIN	386917000
28100049555	Heparin "Leo"	Heparinnatrium	50045009
28103775405	Mixamin Glucos 120 mg/ml	Tryptophan	54821000
28104540009	Olimel N5E	METHIONIN	70288006
28103682004	Clindamycin "Stragen"	CLINDAMYCINPHOSPHAT	37648000
28101556993	Iomeron	IOMEPROL	395753004
28104009706	Losapensa Comp.	LOSARTANKALIUM	108582002
28104000706	Losartan "Bluefish"	LOSARTANKALIUM	108582002
28103222401	Euthyrox	LEVOTHYROXINNATRIUM	126202002
28100690776	Balancid Novum	MAGNESIUMHYDROXID	387337001
28103616903	Glimepirid "Actavis"	GLIMEPIRID	386966003
28101584293	Didronel	ETIDRONATDINATRIUM	387581008
28100993978	Lasix Retard	FUROSEMID	387475002
28103437202	Multibic med kalium	MAGNESIUMCHLORIDHEXAHYDRAT	116128006
28104477709	Losartankalium "Krka"	LOSARTANKALIUM	108582002
28104540209	Olimel N9E	Threonin	52736009
28104170107	Zemplar	Paricalcitol	108946001
28101941297	Rozex	METRONIDAZOL	372602008
28104364508	Atacand Zid 32 mg/12,5 mg	HYDROCHLORTHIAZID	387525002
28103873605	Lamotrigin "Teva"	LAMOTRIGIN	387562000
28104066007	Femigen	Ethinylestradiol	126097006
28101705994	Sandostatin Lar	OCTREOTIDACETAT	109055007
28101848496	Prednisolon "DLF"	PREDNISOLON	116601002
28101726794	Topimax	TOPIRAMAT	386844006
28101882997	Combivir	LAMIVUDIN	386897000
28101181884	Nimotop	NIMODIPIN	387502003
28101783795	Zyprexa	OLANZAPIN	386849001
28103354302	Mirtazapin "Arrow"	MIRTAZAPIN	386847004
28104059506	Lamotrigin "BMM Pharma"	LAMOTRIGIN	387562000
28100691076	Tenormin	ATENOLOL	387506000
28103202200	Nutriflex Peri	Valin	72840006
28104036406	Salvacyl	Triptorelinpamoat	427385009
28101201284	Ultravist	Iopromid	395756007
28100645974	Rivotril	CLONAZEPAM	387383007
28103657304	Inegy	EZETIMIB	409149001
28104022706	Relifex	NABUMETON	386859000
28101671794	Palladon	HYDROMORPHONHYDROCHLORID	387485001
28103130199	Targretin	Bexaroten	387023000
28104540009	Olimel N5E	ALANIN	58753009
28101299987	Plendil	FELODIPIN	386863007
28103248501	Oliclinomel N6-900E	ALANIN	58753009
28100599671	Locoid	HYDROCORTISONBUTYRAT	50665003
28103202400	Nutriflex Special	Natriumhydroxid	23423003
28104249307	Ondansetron "Bluefish"	ONDANSETRON	372487007
28100946749	Xylocain	LIDOCAINHYDROCHLORID	61773008
28100695776	Soluvit	Folsyre	63718003
28101359789	Targocid	TEICOPLANIN	387529008
28104552209	Sandimmun Neoral	CICLOSPORIN	387467008
28103846605	Accusol 35	MAGNESIUMCHLORIDHEXAHYDRAT	116128006
28103248701	Oliclinomel N7-1000E	HISTIDIN	60260004
28103343002	Felodipin "Actavis"	FELODIPIN	386863007
28103038698	Seretide	SALMETEROLXINAFOAT	108606009
28103480503	StructoKabiven Elektrolytfri	Phenylalanin	63004003
28101133883	Vamin 14 g N/l Elektrolytfri	Threonin	52736009
28103296101	Zeldox	ZIPRASIDONHYDROCHLORID	129479007
28103202300	Nutriflex Plus	Threonin	52736009
28101671394	Imacillin	AMOXICILLINTRIHYDRAT	96068000
28103543003	Glimepirid "Sandoz"	GLIMEPIRID	386966003
28104146707	Asasantin Retard	Dipyridamol	387371005
28103481803	Velcade	BORTEZOMIB	407097007
28100965364	Betnovat	BETAMETHASONVALERAT	396005002
28100660875	Fluanxol Depot	FLUPENTIXOLDECANOAT	396062001
28103442902	Advate	Octocog Alfa	418888003
28103351102	Sertralin "Hexal"	SERTRALINHYDROCHLORID	96211006
28101793895	Integrilin	EPTIFIBATID	386998009
28103442702	Lindynette	GESTODEN	395945000
28103451702	Carvedilol "HEXAL"	CARVEDILOL	386870007
28104524109	Rispolept Consta	RISPERIDON	386840002
28104585909	Cosopt	DORZOLAMIDHYDROCHLORID	126154004
28101377589	Marvelon 28	Ethinylestradiol	126097006
28103266201	Duovent	IPRATROPIUMBROMID	386881005
28101113282	Vaminolac	Glutaminsyre	85214009
28103496003	Lamotrigin "Copyfarm"	LAMOTRIGIN	387562000
28101354889	Zavedos	IDARUBICINHYDROCHLORID	108788001
28104540009	Olimel N5E	MAGNESIUMCHLORIDHEXAHYDRAT	116128006
28103527103	Prialt	ZICONOTID	416512006
28101426191	Orap	PIMOZID	386848009
28104085107	Metoratio	METOPROLOLTARTRAT	72770009
28101824996	Genotropin Miniquick	SOMATROPIN	395883003
28101410890	Vibradox	DOXYCYCLINMONOHYDRAT	81508005
28103149400	Kabiven Perifer	Glutaminsyre	85214009
28103954306	Enalapril Hydrochlorthiaz.Teva	HYDROCHLORTHIAZID	387525002
28100607472	Lioresal	BACLOFEN	387342009
28103683704	Tramadol Retard "Hexal"	TRAMADOLHYDROCHLORID	108505002
28103787004	Aranesp	DARBEPOETIN ALFA	385608005
28103088399	Kabiven	Valin	72840006
28104201307	Hesra	NATRIUMCHLORID	387390002
28104208007	True Test	Ethylendiamindihydrochlorid	255847000
28104575709	Diclofenacna. "2care4" Retard	DICLOFENACNATRIUM	62039007
28101326888	Mixobar Colon	BARIUMSULFAT	396014007
28103040998	Imozop	ZOPICLON	395929002
28103757404	Topiramat "Ranbaxy"	TOPIRAMAT	386844006
28101011862	Streptase	STREPTOKINASE	395889004
28104540209	Olimel N9E	GLYCIN	15331006
28101095482	Bricanyl Retard	TERBUTALINSULFAT	24583009
28101784995	Glavamin	Threonin	52736009
28103531003	Perigona	GLUCOSAMIN	70237008
28100853284	Microtrast	BARIUMSULFAT	396014007
28103114099	Propofol "B. Braun"	Propofol	387423006
28103874105	Byetta	Exenatid	416859008
28104577109	Geodon	ZIPRASIDONHYDROCHLORID	129479007
28103908306	Gestinyl	GESTODEN	395945000
28104540209	Olimel N9E	Glutaminsyre	85214009
28103728804	Ringerfundin	NATRIUMCHLORID	387390002
28101688394	Amaryl	GLIMEPIRID	386966003
28103391102	Dolol Retard UNO	TRAMADOLHYDROCHLORID	108505002
28101058380	Allopurinol "DAK"	ALLOPURINOL	387135004
28103513303	Physioneal 35 Glucose 2,27%w/v	NATRIUMHYDROGENCARBONAT	387319002
28100838680	Prednisolon "DAK"	PREDNISOLON	116601002
28101450591	Arabine	CYTARABIN	387511003
28100698876	Diprosalic	SALICYLSYRE	387253001
28100696076	Vitalipid Adult	PHYTOMENADION	66656000
28104371308	SmofKabiven Perifer	GLYCIN	15331006
28104142807	Losarstad Comp	LOSARTANKALIUM	108582002
28104585909	Cosopt	TIMOLOLMALEAT	75359005
28101405790	Nicotinell	Nicotin	68540007
28101560693	Diprosalic	SALICYLSYRE	387253001
28103775405	Mixamin Glucos 120 mg/ml	ALANIN	58753009
28103542103	Verapamil "HEXAL"	VERAPAMILHYDROCHLORID	14340003
28103652104	Minirin	DESMOPRESSIN	126189002
28103730104	Metoprololsuccinat "Hexal"	METOPROLOLSUCCINAT	412432007
28101754395	Campral	Acamprosatcalcium	391699001
28104208007	True Test	Dibenzothiazyldisulfid	256146003
28101752195	Arimidex	ANASTROZOL	386910003
28101473791	Fotil	Pilocarpinhydrochlorid	387035001
28103810005	Strattera	ATOMOXETINHYDROCHLORID	412577007
28104237007	Epirubicin "Actavis"	EPIRUBICINHYDROCHLORID	116108007
28104208007	True Test	Mercaptobenzothiazol	96039001
28103958606	Losartankalium "TEVA"	LOSARTANKALIUM	108582002
28103709604	Pravastatinnatrium "Teva"	PRAVASTATINNATRIUM	96306007
28103812505	Kaletra	RITONAVIR	386896009
28101731394	Calcium-Sandoz	Calciumcarbonat	387307005
28101688594	Amaryl	GLIMEPIRID	386966003
28101828596	Fucidin-Hydrocortison	FUSIDINSYRE	387530003
28103534603	NeoRecormon	EPOETIN BETA	396043004
28104596109	Systen Conti	NORETHISTERONACETAT	126104005
28103810205	Strattera	ATOMOXETINHYDROCHLORID	412577007
28104251207	Neupro	Rotigotin	421924006
28101440091	Triatec	RAMIPRIL	386872004
28103117799	NutrinealPD41.1%Amin Ac C-Flex	Serin	14125007
28103792305	Plasmalyte	KALIUMCHLORID	8631001
28101770895	Amlodipin "Pfizer"	AMLODIPINBESILAT	384976003
28103982206	Abstral	FENTANYLCITRAT	29190006
28103030698	Rebetol	RIBAVIRIN	387188005
28103577703	Carvedilol "PCD"	CARVEDILOL	386870007
28104224307	Mirtazapin "Bluefish"	MIRTAZAPIN	386847004
28101719594	Zocor	SIMVASTATIN	387584000
28101818496	Captopril "Stada"	CAPTOPRIL	387160004
28100724276	Kloramfenikol "DAK"	CHLORAMPHENICOL	372777009
28101440591	Corodil	ENALAPRILMALEAT	387165009
28104219007	Dorzolamid "Teva"	DORZOLAMIDHYDROCHLORID	126154004
28101854196	Nobligan Retard	TRAMADOLHYDROCHLORID	108505002
28104026206	Atripla	TENOFOVIRDISOPROXILFUMARAT	385556006
28104376608	Geodon	ZIPRASIDONHYDROCHLORID	129479007
28104494109	Daisynelle	Ethinylestradiol	126097006
28101297087	Sinemet 12,5/50	CARBIDOPA	73579000
28101107782	Oncovin	VINCRISTINSULFAT	387427007
28100901376	Diprospan	BETAMETHASONDIPROPIONAT	88736007
28101674594	Hjerdyl	ACETYLSALICYLSYRE	387458008
28100234057	Stemetil	PROCHLORPERAZINMALEAT	22827004
28100599271	Mydriacyl	Tropicamid	387526001
28103808105	Flumazenil "Hameln"	FLUMAZENIL	387575000
28103452402	Solaraze	DICLOFENACNATRIUM	62039007
28103946006	Medikinet CR	METHYLPHENIDATHYDROCHLORID	42163009
28101133983	Vamin 18 g N/l Elektrolytfri	Serin	14125007
28104157707	Stalevo	ENTACAPON	387018000
28103314201	Mirtazapin "HEXAL"	MIRTAZAPIN	386847004
28103711204	Tarceva	Erlotinibhydrochlorid	426686007
28104540109	Olimel N7E	PROLIN	52541003
28103779405	Rebif	Interferon Beta-1a	386902004
28103911306	Lucentis	Ranibizumab	422456007
28104554309	Lafene	FENTANYL	373492002
28103035698	Viramune	NEVIRAPIN	386898005
28103427702	Ramipril "Actavis"	RAMIPRIL	386872004
28104269308	Ropinirol "Teva"	ROPINIROLHYDROCHLORID	108474004
28103596603	Citalopram "Arrow"	CITALOPRAMHYDROBROMID	116521005
28103764205	Diovan	VALSARTAN	386876001
28103447502	Carvedilol "Arrow"	CARVEDILOL	386870007
28103087699	Zyprexa Velotab	OLANZAPIN	386849001
28101317387	Pamol	PARACETAMOL	387517004
28101184084	Trinovum	NORETHISTERON	126102009
28104264407	Livopan	Nitrogenoxid	6710000
28104525309	Hytacand	HYDROCHLORTHIAZID	387525002
28101091881	Holoxan	IFOSFAMID	386904003
28100753476	Tetracyklin "DAK"	TETRACYCLINHYDROCHLORID	16355005
28101100282	Propranolol "DAK"	PROPRANOLOLHYDROCHLORID	65088001
28103437402	Multibic med kalium	NATRIUMCHLORID	387390002
28104246907	Epirubicin "Teva"	EPIRUBICINHYDROCHLORID	116108007
28104208007	True Test	Tetracainhydrochlorid	51844001
28103528903	Diklofenak "Orifarm"	DICLOFENACNATRIUM	62039007
28103349002	Symbicort Forte Turbuhaler	BUDESONID	395726003
28103308101	bicaVera 2,3% Glucose	NATRIUMHYDROGENCARBONAT	387319002
28104009706	Losapensa Comp.	HYDROCHLORTHIAZID	387525002
28103439902	Stalevo	ENTACAPON	387018000
